1 0 -2.095 -4.246 2.995 13.592 -5.635 -16.732 -8.942 3.915 -6.864 -13.171 -7.694 -0.358 0.171
1 0 -2.697 -1.197 3.030 11.172 -4.610 -15.474 -6.649 2.122 -2.924 -11.801 -3.289 2.093 0.125
1 0 -4.926 1.596 6.788 3.629 -3.399 -10.172 -12.507 -0.653 1.319 -8.220 -4.128 2.988 0.064
1 0 -10.660 -0.910 16.611 -2.934 -7.390 -3.601 -11.847 -4.127 -4.382 -4.729 -2.833 -1.228 0.018
1 0 -9.265 3.285 13.744 -2.788 -5.553 -4.315 -16.012 -3.637 -1.461 -6.366 -6.384 -1.208 0.003
1 0 -11.602 3.307 14.201 1.609 -10.486 -1.725 -18.159 -5.032 -1.674 -4.228 -3.932 -7.148 -0.032
1 0 -7.508 7.531 7.997 4.076 -5.086 -8.781 -12.832 -8.880 -0.739 -4.053 -8.672 -2.939 -0.046
1 0 -8.489 7.744 6.891 6.809 -0.874 -9.049 -9.286 -6.114 -8.405 -7.843 -9.775 -4.702 -0.097
1 0 -10.261 8.043 5.008 7.619 -0.587 -3.138 -9.957 -9.154 -10.651 -10.162 -5.582 -6.349 -0.148
1 0 -18.181 -9.294 7.764 -2.496 -6.707 -4.666 5.656 -9.765 -10.415 -5.015 -0.698 1.320 0.353
1 0 -20.171 -8.785 3.789 -2.713 -10.645 -4.450 3.140 -4.163 -10.204 5.253 -2.244 6.677 0.518
1 0 -11.431 -8.479 -2.574 -5.715 -13.478 -17.062 -9.736 0.764 0.160 3.313 -5.316 2.205 0.703
1 0 -6.799 -16.771 -7.642 -6.536 -14.823 -21.907 -16.718 6.611 -1.136 0.213 -1.518 -11.200 0.801
1 0 -4.866 -18.500 -12.551 -14.541 -14.645 -9.232 -11.047 9.903 -1.675 2.996 -4.209 -13.440 0.882
1 0 -3.809 -23.283 -10.802 -20.260 -9.833 2.551 -14.562 12.795 -13.192 12.089 -4.551 -15.457 0.965
1 0 -4.445 -22.139 -12.609 -20.742 -6.139 10.184 -11.149 12.995 -11.661 12.070 1.220 -12.603 0.999
1 0 -4.204 -23.223 -18.192 -21.945 -8.945 8.999 -7.986 6.331 -17.115 5.185 4.616 -9.403 1.000
1 0 -0.841 -23.435 -17.534 -20.421 -2.524 4.001 -2.971 7.302 -14.423 5.245 3.793 -8.618 0.986
1 0 0.613 -25.010 -16.463 -20.908 1.371 -0.000 -2.443 10.906 -13.453 5.833 2.628 -7.998 0.992
1 0 0.763 -26.435 -17.597 -21.048 5.005 -5.652 -1.746 8.828 -11.947 0.408 4.132 -8.337 0.985
1 0 1.318 -25.705 -18.340 -18.402 7.339 -8.272 0.390 10.229 -7.163 -1.896 7.201 -8.332 0.980
1 0 1.227 -25.349 -18.406 -17.510 8.820 -11.317 0.675 12.196 -7.703 -5.646 5.743 -7.346 0.974
1 0 1.256 -24.288 -18.130 -18.037 12.785 -15.295 6.341 12.531 -4.235 -4.910 4.439 -1.442 0.960
1 0 0.508 -24.185 -18.723 -19.814 14.356 -15.491 1.674 15.198 -4.525 -4.563 1.237 -1.051 0.942
1 0 0.004 -24.130 -19.285 -19.098 16.129 -16.767 -1.538 16.853 -2.599 -2.850 -0.209 -1.290 0.916
1 0 -2.038 -25.450 -21.404 -22.745 16.154 -21.869 -7.338 14.333 -1.529 -1.303 -5.033 -1.983 0.883
1 0 -3.246 -24.750 -23.532 -24.041 19.595 -28.838 -8.551 14.628 1.137 3.088 -8.886 -1.898 0.827
1 0 -3.923 -21.772 -22.306 -23.207 18.299 -33.532 -6.878 14.641 5.320 5.144 -11.321 -2.077 0.737
1 0 -6.692 -18.187 -20.442 -15.073 14.808 -29.837 -7.502 12.528 11.068 15.841 -13.670 -2.780 0.560
1 0 -6.797 -16.705 -16.570 -4.671 9.325 -23.655 -4.830 8.352 13.378 18.611 -11.795 -3.609 0.339
1 0 -11.983 -13.457 -18.441 2.896 10.797 -12.228 -19.793 2.533 15.729 1.581 -16.615 -3.086 0.059
1 0 -13.438 -6.606 -13.801 1.278 -0.829 -13.031 -18.105 -2.463 5.630 -0.798 -9.041 0.247 -0.151
1 0 -19.669 -5.208 -5.852 -1.726 0.561 -15.222 -16.006 1.583 4.932 -0.793 -8.613 -3.886 -0.151
1 0 -22.436 -5.632 -4.207 -5.067 2.593 -11.516 -8.433 11.645 3.987 3.986 -3.256 2.437 -0.151
1 0 -20.221 -4.159 -8.216 -1.692 0.045 -4.956 -6.127 -0.182 4.142 -1.589 -7.577 2.142 -0.151
1 0 -17.849 -0.876 -5.091 -0.599 0.141 -5.929 -3.891 2.802 1.283 -1.374 -3.935 0.893 -0.151
1 0 -12.490 -25.750 -5.278 -6.999 -4.566 -3.706 -7.062 5.109 -2.191 -2.909 3.626 -5.121 0.394
1 0 -13.139 -25.831 -4.446 -7.757 -7.394 -2.433 -10.322 8.856 -3.128 -1.850 7.276 -4.313 0.438
1 0 -21.330 -14.017 -7.470 -8.288 -5.390 -3.089 -11.896 4.256 -2.725 -4.778 9.146 -3.779 0.549
1 0 -31.034 -7.963 -6.629 -10.916 -7.839 -2.602 -9.386 4.254 2.824 -6.541 4.584 -4.889 0.610
1 0 -36.459 -1.096 0.071 -7.822 -2.414 -1.734 -9.543 7.064 5.874 -11.077 0.447 5.312 0.662
1 0 -36.247 0.905 -1.953 -9.956 -3.331 -1.279 -12.829 6.882 7.118 -6.068 1.998 2.400 0.662
1 0 -33.719 2.250 1.635 -4.158 0.427 1.914 -13.356 8.618 5.666 -1.829 -1.189 -2.730 0.646
1 0 -32.511 4.207 2.679 -3.424 3.295 5.432 -13.773 4.226 3.140 -1.877 1.730 -7.344 0.671
1 0 -39.494 -3.027 -7.712 -10.757 -4.039 -3.802 -12.240 4.218 5.213 -5.840 1.451 -9.288 0.683
1 0 -34.725 3.978 -0.424 -7.739 4.716 3.833 -11.592 0.255 3.785 -1.682 4.144 -4.308 0.710
1 0 -35.744 0.274 -1.244 -5.747 3.085 7.579 -13.447 1.503 5.691 -5.398 8.397 -6.498 0.716
1 0 -36.256 -0.340 -5.357 -9.669 3.530 6.598 -9.237 2.964 7.319 -7.122 4.277 -3.230 0.751
1 0 -37.865 -0.074 -5.808 -8.131 0.828 5.650 -14.076 1.184 2.991 -6.659 6.075 -5.948 0.756
1 0 -36.319 0.408 -4.610 -8.790 0.813 7.625 -12.085 1.830 2.723 0.114 0.984 -7.898 0.742
1 0 -34.411 3.373 -1.542 -8.163 -1.130 6.674 -7.897 4.284 3.558 -1.245 4.228 -5.066 0.733
1 0 -34.174 5.496 -0.296 -7.463 -3.741 5.856 -6.607 3.769 5.174 -0.777 -0.070 -6.652 0.733
1 0 -37.850 2.350 -0.487 -11.239 -5.712 6.606 -6.329 5.824 4.741 -1.734 -4.200 -3.054 0.746
1 0 -36.925 4.368 0.174 -6.372 -1.794 6.290 -6.048 7.087 1.546 -1.873 -3.437 -0.375 0.771
1 0 -34.868 6.517 1.012 -4.235 -0.651 5.990 -9.321 5.392 2.119 -0.780 -0.564 -4.145 0.758
1 0 -36.881 2.398 -2.920 -7.495 -3.186 2.880 -10.058 3.103 4.503 -1.110 -5.967 -4.759 0.740
1 0 -37.121 1.738 -3.375 -8.999 -0.407 2.274 -13.470 5.189 4.972 -1.290 -2.109 -1.870 0.703
1 0 -34.421 -3.564 -6.153 -14.130 -4.534 1.265 -10.276 13.800 5.532 -5.291 -1.689 0.719 0.662
1 0 -26.753 3.262 -2.393 -7.162 -3.168 -4.739 -15.796 2.051 -1.161 -11.854 -0.705 -7.769 0.617
1 0 -17.009 -3.740 -6.772 -11.135 -10.398 -11.918 -21.558 -11.332 -10.520 -9.334 -3.139 -14.659 0.671
1 0 -10.840 -12.118 0.077 -9.787 -12.091 -9.312 -24.412 -3.593 -0.161 -3.475 7.630 -15.078 0.747
1 0 -7.140 -19.928 4.007 -14.485 -12.282 -12.387 -22.869 1.851 3.735 -0.737 5.884 -17.355 0.787
1 0 -7.742 -21.946 2.157 -17.619 -16.628 -20.229 -26.197 3.300 -3.216 -5.090 2.254 -22.790 0.790
1 0 -4.226 -20.468 3.844 -15.634 -13.383 -12.361 -23.219 7.784 -4.724 5.967 6.278 -20.847 0.775
1 0 -2.357 -18.073 4.468 -14.807 -12.241 -6.832 -20.861 6.798 -5.160 8.960 10.960 -20.761 0.743
1 0 -1.820 -16.109 5.336 -18.444 -17.925 -3.815 -21.359 0.801 -14.773 5.108 11.531 -18.398 0.711
1 0 -1.672 -13.663 4.093 -20.582 -21.017 1.620 -21.069 -1.874 -19.455 0.683 12.611 -14.594 0.682
1 0 -0.633 -9.398 3.170 -21.449 -21.256 6.547 -17.367 -3.514 -19.399 -2.604 14.904 -9.269 0.650
1 0 -0.977 -7.442 -0.553 -24.141 -27.438 5.038 -17.280 -8.018 -21.294 -6.951 9.866 -10.794 0.617
1 0 0.147 -3.842 -0.607 -23.890 -26.719 4.543 -14.842 -3.392 -16.913 -0.783 3.720 -6.645 0.580
1 0 1.547 -5.176 -3.848 -24.341 -27.891 10.691 -11.760 -8.346 -19.174 2.063 3.865 -4.696 0.548
1 0 2.154 -5.112 -6.381 -21.632 -27.121 13.304 -11.965 -16.633 -19.934 -1.331 0.246 -0.864 0.491
1 0 -3.356 -9.215 -10.963 -13.896 -24.035 4.698 -10.607 -26.436 -14.115 -2.478 -1.039 -3.340 0.385
1 0 -10.072 -3.816 -10.601 -8.233 -13.147 6.687 -1.558 -31.243 -24.588 5.749 10.354 -9.006 0.170
1 0 -14.855 -1.587 -4.917 2.065 1.298 -2.357 -9.371 -16.079 -11.828 5.623 7.057 -7.090 -0.151
1 0 -16.749 0.686 -3.247 -2.483 -7.255 -1.292 -7.565 -4.849 -2.857 -3.224 -2.106 1.468 -0.151
1 0 -19.716 -2.993 -6.430 -2.555 -2.115 1.266 -0.302 1.815 1.569 0.930 4.314 4.609 -0.151
1 0 -15.607 -6.724 -7.152 -4.726 -21.707 -2.453 -2.221 -1.675 -7.365 -0.993 4.323 0.689 0.083
1 0 -10.902 -14.778 -1.494 -11.877 -25.266 -6.441 -8.456 -0.478 -15.230 -0.409 4.439 1.929 0.096
1 0 -11.169 -8.753 1.308 -4.832 -25.792 -11.698 -8.924 -6.070 -10.626 -2.328 9.703 7.552 0.097
1 0 -9.350 -12.251 5.806 -7.366 -12.321 -18.893 1.980 -3.250 -20.900 -6.741 6.963 3.116 0.371
1 0 -7.386 -14.993 7.941 -9.573 -23.689 -18.964 1.125 -3.567 -13.984 -7.484 5.732 2.676 0.451
1 0 -6.186 -17.637 11.334 -12.488 -23.362 -11.404 -6.004 -0.471 -12.821 -9.946 5.812 -0.651 0.518
1 0 -6.452 -18.423 14.360 -13.575 -24.700 -3.512 -4.942 -0.582 -14.237 -9.129 3.027 -1.129 0.502
1 0 -5.110 -13.606 11.472 -12.080 -24.361 -1.872 -4.762 -3.436 -13.985 -8.899 5.371 -4.908 0.494
1 0 -4.081 -12.556 7.075 -6.530 -18.026 0.475 -5.920 -9.708 -14.659 -4.691 4.476 -6.481 0.419
1 0 -2.419 -14.562 0.746 10.125 -12.354 -9.818 -4.160 -16.509 -12.966 -5.444 5.745 -3.746 0.424
1 0 -2.887 -14.834 3.351 9.144 -11.772 -12.193 -2.217 -13.616 -14.068 -8.183 4.685 -2.994 0.435
1 0 -3.459 -13.365 1.463 8.292 -11.605 -14.205 0.339 -16.489 -13.601 -14.007 6.658 -4.407 0.463
1 0 -3.601 -12.066 -0.406 9.315 -11.986 -15.606 -0.182 -16.379 -10.191 -17.687 6.025 -2.747 0.457
1 0 -3.810 -9.936 -0.369 10.082 -11.022 -13.686 -3.793 -11.268 -14.211 -16.535 3.821 -4.199 0.460
1 0 -7.879 -6.537 -2.373 10.084 -8.960 -6.675 -15.448 2.338 -18.005 -14.102 -2.957 -7.551 0.433
1 0 -2.793 -6.824 -3.735 15.250 -12.957 -10.991 -10.153 -8.734 -20.524 -14.762 5.032 -1.316 0.396
1 0 -2.876 -2.257 -4.556 13.639 -9.408 -16.107 -2.849 -12.210 -16.120 -17.158 3.875 -0.218 0.336
1 0 -6.372 0.336 -3.312 12.716 -4.872 -17.972 -2.979 -10.029 -14.612 -16.966 -1.398 -0.304 0.243
1 0 -6.379 -0.025 -1.108 13.688 -2.205 -14.252 -5.725 -13.618 -10.665 -11.975 -6.124 -0.774 0.136
1 0 -6.593 3.944 -4.363 12.972 -0.848 -6.512 -9.528 -11.862 -8.164 -9.539 0.743 -4.480 0.033
1 0 -7.225 -9.868 -21.034 -15.064 11.924 -2.648 -0.195 -5.139 -6.631 2.421 1.360 -2.421 0.418
1 0 -8.621 -12.598 -24.693 -19.165 5.074 -4.273 -8.009 -12.861 -11.529 4.274 0.243 -3.248 0.520
1 0 -7.743 -6.022 -24.801 -19.392 2.864 -3.433 -4.811 -11.235 -10.337 0.253 3.574 0.783 0.545
1 0 -7.772 -5.861 -19.605 -11.547 -0.065 -2.772 0.912 -3.523 -10.686 -5.795 2.045 -0.496 0.498
1 0 -7.200 -3.333 -14.781 -4.326 -6.522 -0.064 -5.471 -8.277 -9.793 -8.325 -0.656 6.585 0.519
1 0 -4.946 -6.177 -17.179 -2.891 -7.554 -4.745 -10.944 -5.953 -11.669 -3.096 -3.261 3.627 0.566
1 0 -0.795 -5.355 -19.068 -8.831 -0.050 -8.281 -14.532 -6.839 -9.130 1.596 -14.411 3.876 0.622
1 0 -0.675 -8.389 -19.069 -7.250 1.585 -12.305 -23.005 -2.279 -13.780 3.809 -12.024 1.719 0.698
1 0 0.724 -15.248 -13.458 -7.272 5.820 -16.788 -26.849 -0.487 -9.672 11.295 -14.761 8.193 0.749
1 0 -0.183 -21.013 -5.306 -8.130 3.401 -28.008 -28.295 1.720 -11.621 3.697 -22.946 15.519 0.778
1 0 -1.385 -20.315 0.955 -2.465 -1.614 -31.518 -22.480 5.964 -17.850 -7.748 -12.994 21.094 0.773
1 0 -2.251 -19.993 6.894 -3.092 -13.299 -35.798 -19.754 7.636 -19.619 -8.820 -1.566 14.800 0.739
1 0 -3.936 -15.735 15.668 -6.820 -18.337 -28.025 -13.795 11.226 -16.612 -4.992 2.878 3.513 0.668
1 0 -8.128 -16.397 21.520 -12.193 -19.740 -20.237 -16.020 9.702 -19.989 -5.397 2.572 -5.718 0.613
1 0 -10.119 -15.998 23.255 -17.289 -19.346 -16.162 -20.464 4.330 -23.782 -4.213 -1.801 -11.933 0.575
1 0 -10.294 -9.633 17.669 -13.931 -18.047 -11.202 -11.091 -3.574 -23.936 -6.956 0.312 -14.684 0.529
1 0 -17.808 1.133 10.156 -7.323 -12.127 -3.828 -8.073 -7.991 -14.562 -8.811 -3.621 -9.823 0.511
1 0 -25.412 0.564 3.036 -12.040 -9.401 -5.946 -10.019 -10.481 -9.335 -6.170 -5.785 -5.668 0.581
1 0 -31.331 2.847 3.043 -8.401 -8.098 -5.930 -2.818 -4.809 -5.016 -3.861 -0.474 -2.792 0.679
1 0 -37.115 2.849 -2.006 -11.793 -8.143 -9.069 -6.927 -0.512 -2.864 -1.874 -2.888 -4.443 0.739
1 0 -37.695 0.854 -3.259 -10.706 0.467 -7.719 3.514 1.744 -1.308 7.912 -0.934 1.029 0.759
1 0 -33.264 7.268 -4.176 -9.130 5.784 -4.166 4.810 5.901 -4.092 -2.805 -2.692 1.097 0.749
1 0 -34.077 4.677 -5.079 -10.238 3.077 -3.386 4.389 6.140 -5.054 0.481 2.098 0.580 0.729
1 0 -34.025 7.071 -6.242 -7.811 5.122 -7.645 -2.194 4.931 -3.624 -1.629 6.759 4.957 0.722
1 0 -31.915 6.673 -6.479 -5.913 6.500 -6.998 -1.705 5.022 -1.156 -0.347 0.562 2.163 0.730
1 0 -31.210 4.873 -7.496 -6.695 -0.783 -8.657 4.189 -1.888 -7.806 3.677 0.090 1.849 0.701
1 0 -29.646 2.250 -9.119 -11.800 -2.647 -9.850 -0.358 -0.631 -7.386 -1.724 2.303 2.712 0.631
1 0 -21.521 5.195 0.907 -5.708 -7.216 -12.174 -1.040 -0.185 -18.021 -12.574 -7.948 -3.365 0.572
1 0 -14.425 -4.913 7.529 -6.072 -19.379 -17.325 -9.715 -7.485 -16.624 -6.540 -0.033 -3.764 0.636
1 0 -11.218 -13.650 18.859 -12.006 -21.933 -9.381 -22.651 0.059 -21.757 -2.193 10.396 -1.172 0.697
1 0 -11.435 -14.351 25.298 -15.064 -22.021 -7.459 -25.312 1.030 -20.398 -0.551 14.255 -1.770 0.700
1 0 -10.235 -14.464 28.226 -15.586 -22.036 -8.073 -26.210 2.833 -18.454 0.581 11.163 -4.983 0.663
1 0 -10.403 -15.139 27.441 -14.968 -23.429 -10.043 -22.362 2.624 -19.880 -0.807 8.938 -7.461 0.600
1 0 -9.258 -14.721 25.805 -12.243 -21.465 -10.189 -20.250 2.236 -20.715 -0.127 11.760 -9.339 0.571
1 0 -8.529 -15.810 23.056 -7.672 -21.259 -15.078 -18.831 6.716 -24.734 -3.293 13.144 -7.918 0.566
